Time,Date,Sender_account,Receiver_account,Amount,Payment_currency,Received_currency,Sender_bank_location,Receiver_bank_location,Payment_type
12:01:07,5/7/2026,6641810024,3243012742,10971.68,UK pounds,UK pounds,UK,UK,Credit card
12:01:14,5/7/2026,3109776919,5858369125,4482.11,UK pounds,UK pounds,UK,UK,Cheque
12:01:17,5/7/2026,1378784400,1672094971,8940.82,UK pounds,UK pounds,UK,UK,Debit card
12:01:25,5/7/2026,8952177221,3031188286,11755.12,UK pounds,UK pounds,UK,UK,Cheque
12:01:26,5/7/2026,2264729898,5478888585,289536.71,UK pounds,UK pounds,UK,UK,Cheque
12:01:34,5/7/2026,3844336299,7160736915,11091.52,UK pounds,UK pounds,UK,UK,Credit card
12:01:37,5/7/2026,5982914936,5903480509,7911.36,UK pounds,Euro,UK,Italy,Cross-border
12:01:38,5/7/2026,2295065694,2640873257,374.72,UK pounds,UK pounds,UK,UK,Cheque
12:01:38,5/7/2026,5811105590,7433240186,5297.79,UK pounds,UK pounds,UK,UK,Credit card
12:01:40,5/7/2026,544228479,954323465,485.41,UK pounds,UK pounds,UK,UK,Cheque
12:01:41,5/7/2026,6666902743,1414709830,38.41,UK pounds,UK pounds,UK,UK,Cheque
12:01:47,5/7/2026,8386786616,364288862,1878.63,UK pounds,UK pounds,UK,UK,Credit card
12:01:47,5/7/2026,6145220289,8569263421,4858.77,UK pounds,UK pounds,UK,UK,ACH
12:01:47,5/7/2026,2797271466,7981094247,7586,UK pounds,UK pounds,UK,UK,ACH
12:01:48,5/7/2026,2020824487,2170654464,3828.34,UK pounds,UK pounds,UK,UK,Cash Deposit
12:01:56,5/7/2026,7920281595,4659008255,2402.51,UK pounds,UK pounds,UK,UK,Debit card
12:01:57,5/7/2026,6115757778,2176567218,1770.78,UK pounds,UK pounds,UK,UK,Debit card
12:01:59,5/7/2026,4763305803,8172080174,7377.92,UK pounds,UK pounds,UK,UK,ACH
12:02:00,5/7/2026,8465703037,3504367345,14088.24,UK pounds,Pakistani rupee,UK,Pakistan,Cross-border
12:02:03,5/7/2026,149017192,3793525386,827.78,UK pounds,UK pounds,UK,UK,Credit card
12:02:10,5/7/2026,8985185343,8730254659,740.19,UK pounds,UK pounds,UK,UK,ACH
12:02:21,5/7/2026,5909936132,8413455065,3566.25,UK pounds,UK pounds,UK,UK,ACH
12:02:24,5/7/2026,5936713526,7160736915,14258.42,UK pounds,UK pounds,UK,UK,Debit card
12:02:26,5/7/2026,8389148416,3487686607,8388.31,UK pounds,UK pounds,UK,UK,Credit card
12:02:31,5/7/2026,804673744,3688848176,33505.15,UK pounds,UK pounds,UK,UK,Debit card
12:02:34,5/7/2026,4643259000,3241394835,10654.91,UK pounds,UK pounds,UK,UK,Cheque
12:02:40,5/7/2026,5813296620,7151718803,4477.03,Indian rupee,UK pounds,India,UK,Cross-border
12:02:43,5/7/2026,4037018968,9907636152,40.73,UK pounds,UK pounds,UK,UK,Credit card
12:02:46,5/7/2026,8793643150,2570862071,8449.37,UK pounds,UK pounds,UK,UK,Credit card
12:02:49,5/7/2026,3792189465,7080357663,5428.45,Mexican Peso,UK pounds,Mexico,UK,Cross-border
12:02:51,5/7/2026,914847590,9610781638,285.13,UK pounds,UK pounds,UK,UK,Credit card
12:02:53,5/7/2026,809625447,4552293879,515.33,UK pounds,UK pounds,UK,UK,Debit card
12:02:53,5/7/2026,8957461886,589468112,3571.34,UK pounds,UK pounds,UK,UK,Debit card
12:02:54,5/7/2026,5395605156,1935753108,203.19,UK pounds,Euro,UK,Netherlands,Cross-border
12:02:55,5/7/2026,7039738145,8520898167,2722.24,UK pounds,UK pounds,UK,UK,Cheque
12:02:56,5/7/2026,2199795388,1377603863,9502.9,UK pounds,UK pounds,UK,UK,Debit card
12:02:57,5/7/2026,8764936238,1605606632,14099.37,UK pounds,UK pounds,UK,UK,Cheque
12:02:58,5/7/2026,7459299368,3877452462,22895.41,UK pounds,UK pounds,UK,UK,Cheque
12:03:02,5/7/2026,7656746582,5238755833,1727.24,UK pounds,UK pounds,UK,UK,Debit card
12:03:04,5/7/2026,4957540351,5468312004,383.61,UK pounds,UK pounds,UK,UK,Credit card
12:03:12,5/7/2026,8770181801,8906126287,9424,UK pounds,UK pounds,UK,UK,Debit card
12:03:16,5/7/2026,5021785800,9085148554,10339.45,UK pounds,UK pounds,UK,UK,Debit card
12:03:20,5/7/2026,3510078932,2436228903,7079.88,UK pounds,Mexican Peso,UK,Mexico,Cross-border
12:03:25,5/7/2026,918178079,7872689655,1193.53,UK pounds,UK pounds,UK,UK,ACH
12:03:25,5/7/2026,5232268182,3695545812,6737.27,UK pounds,UK pounds,UK,UK,Debit card
12:03:29,5/7/2026,7134871762,6130902000,12451.62,UK pounds,UK pounds,UK,UK,Credit card
12:03:33,5/7/2026,3759003567,8265748095,841.46,UK pounds,UK pounds,UK,UK,Cash Deposit
12:03:34,5/7/2026,747047182,9849696378,5909.55,UK pounds,UK pounds,UK,UK,Cheque
12:03:35,5/7/2026,7669236826,5112224952,9658.46,UK pounds,UK pounds,UK,UK,ACH
12:03:40,5/7/2026,5242230374,5313885777,1041.35,UK pounds,UK pounds,UK,UK,Debit card
12:03:42,5/7/2026,2365007895,8015553278,6893.42,UK pounds,UK pounds,UK,UK,ACH
12:03:43,5/7/2026,8876576612,8518184956,11835.08,UK pounds,UK pounds,UK,UK,ACH
12:03:44,5/7/2026,237682274,5109623450,7195.8,UK pounds,UK pounds,UK,UK,Cheque
12:03:44,5/7/2026,7837548824,7935735988,345.86,UK pounds,UK pounds,UK,UK,Debit card
12:03:45,5/7/2026,9093631380,8425878016,15594.8,UK pounds,UK pounds,UK,UK,Debit card
12:03:47,5/7/2026,9630883739,2364807807,2010.1,UK pounds,UK pounds,UK,UK,Cheque
12:03:49,5/7/2026,3442075999,1881545328,29850.09,Euro,UK pounds,Germany,UK,Cross-border
12:03:50,5/7/2026,217239763,2582625514,4412.78,UK pounds,UK pounds,UK,UK,Cash Deposit
12:03:58,5/7/2026,7421451752,2755709071,5881.57,UK pounds,UK pounds,UK,UK,Debit card
12:03:59,5/7/2026,8203229522,9897263201,12765.19,UK pounds,UK pounds,UK,UK,Credit card
12:04:02,5/7/2026,9734083970,2792106785,7899.79,UK pounds,UK pounds,UK,UK,ACH
12:04:05,5/7/2026,229007460,7827518643,673.61,UK pounds,Euro,UK,France,Cross-border
12:04:15,5/7/2026,4647388553,5128042167,6759.94,UK pounds,UK pounds,UK,UK,Debit card
12:04:18,5/7/2026,648937549,3196656190,6086.21,UK pounds,UK pounds,UK,UK,ACH
12:04:21,5/7/2026,251879181,389536150,793.39,UK pounds,UK pounds,UK,UK,Debit card
12:04:22,5/7/2026,7669236826,5112224952,9428.01,UK pounds,UK pounds,UK,UK,Debit card
12:04:25,5/7/2026,5129412985,2855896317,110.87,UK pounds,UK pounds,UK,UK,Cash Withdrawal
12:04:27,5/7/2026,757587762,6176629545,19952.83,UK pounds,UK pounds,UK,UK,ACH
12:04:31,5/7/2026,7468481487,5071265406,22715.59,UK pounds,UK pounds,UK,UK,Cheque
12:04:33,5/7/2026,2562020395,1431561040,10093.96,UK pounds,UK pounds,UK,UK,Credit card
12:04:34,5/7/2026,7444122993,3401350105,1821.04,UK pounds,UK pounds,UK,UK,Debit card
12:04:34,5/7/2026,3432730035,2491859309,799.85,UK pounds,UK pounds,UK,UK,Cash Deposit
12:04:35,5/7/2026,3510078932,6544532856,15810.04,UK pounds,UK pounds,UK,UK,ACH
12:04:36,5/7/2026,1691652384,5866835521,109847.33,UK pounds,UK pounds,UK,UK,Cheque
12:04:38,5/7/2026,3898972734,3947868692,168.24,UK pounds,UK pounds,UK,UK,Cash Withdrawal
12:04:43,5/7/2026,3790320606,6070841449,51.38,UK pounds,UK pounds,UK,UK,Debit card
12:04:43,5/7/2026,6742623852,551907699,8952.9,UK pounds,UK pounds,UK,UK,Cheque
12:04:45,5/7/2026,6086421020,1799978362,7730.41,UK pounds,UK pounds,UK,UK,Credit card
12:04:47,5/7/2026,3614082527,1542761342,7317.72,UK pounds,UK pounds,UK,UK,Cheque
12:04:48,5/7/2026,9771467563,6077900993,2308.07,UK pounds,UK pounds,UK,UK,Cheque
12:04:51,5/7/2026,8952177221,3031188286,11824.33,UK pounds,UK pounds,UK,UK,Credit card
12:04:53,5/7/2026,1378784400,7780773895,5134.46,UK pounds,UK pounds,UK,UK,Credit card
12:04:57,5/7/2026,8987848252,6000919396,10598.55,UK pounds,UK pounds,UK,UK,ACH
12:04:57,5/7/2026,5982914936,1167200543,18038.53,UK pounds,UK pounds,UK,UK,Debit card
12:05:04,5/7/2026,3709430533,192121676,5642.4,UK pounds,UK pounds,UK,UK,Cheque
12:05:05,5/7/2026,5350575484,5630473138,2062.62,UK pounds,UK pounds,UK,UK,Credit card
12:05:06,5/7/2026,3510078932,8841984234,8136.01,UK pounds,UK pounds,UK,UK,ACH
12:05:19,5/7/2026,2365007895,2812285491,13208.64,UK pounds,UK pounds,UK,UK,Cheque
12:05:22,5/7/2026,6009565131,9477278707,2837.82,UK pounds,UK pounds,UK,UK,Cheque
12:05:25,5/7/2026,4672757647,4771219610,8453.32,UK pounds,Mexican Peso,UK,Mexico,Cross-border
12:05:26,5/7/2026,182554113,1560526680,2876.87,UK pounds,UK pounds,UK,UK,Cheque
12:05:26,5/7/2026,1862303603,4336977506,5638.13,UK pounds,UK pounds,UK,UK,Cheque
12:05:26,5/7/2026,2173103945,6953672776,5395.33,UK pounds,Mexican Peso,UK,Mexico,Cross-border
12:05:27,5/7/2026,3108793806,6520893038,921.86,UK pounds,UK pounds,UK,UK,Cash Deposit
12:05:36,5/7/2026,3510078932,9858029207,8713.09,UK pounds,Turkish lira,UK,Turkey,Cross-border
12:05:36,5/7/2026,2698592594,3695545812,4551.14,UK pounds,UK pounds,UK,UK,ACH
12:05:41,5/7/2026,9262210763,7096475743,1180.73,UK pounds,UK pounds,UK,UK,Cash Deposit
12:05:50,5/7/2026,3614082527,7590986319,5457.7,UK pounds,Euro,UK,Spain,Cross-border
12:05:51,5/7/2026,1547109628,6148223906,232.4,UK pounds,UK pounds,UK,UK,Cheque
12:05:53,5/7/2026,2724243020,4293580479,4943.45,UK pounds,UK pounds,UK,UK,Cheque
12:05:57,5/7/2026,6298761733,884333911,1082.24,UK pounds,UK pounds,UK,UK,Credit card
12:06:10,5/7/2026,2797271466,210242051,7585.82,UK pounds,UK pounds,UK,UK,Cheque
12:06:11,5/7/2026,4572993923,6034997194,17457.27,Mexican Peso,UK pounds,UK,UK,Debit card
12:06:12,5/7/2026,3080648876,3033806248,720.46,UK pounds,UK pounds,UK,UK,Cash Deposit
12:06:14,5/7/2026,3023037899,5103043844,31667,UK pounds,Naira,UK,Nigeria,Cross-border
12:06:22,5/7/2026,4939108392,8592277065,10083.23,UK pounds,UK pounds,UK,UK,ACH
12:06:24,5/7/2026,4055431970,7353974647,16647.83,UK pounds,Euro,UK,Spain,Cross-border
12:06:25,5/7/2026,4925047798,4270865741,9929.63,UK pounds,UK pounds,UK,UK,ACH
12:06:26,5/7/2026,2365007895,2166082350,4757.77,UK pounds,UK pounds,UK,UK,ACH
12:06:29,5/7/2026,3614082527,4917300261,6114.97,UK pounds,UK pounds,UK,UK,ACH
12:06:29,5/7/2026,5452849099,4336977506,8620.89,UK pounds,UK pounds,UK,UK,Debit card
12:06:29,5/7/2026,8062985244,8290521803,8109.47,UK pounds,UK pounds,UK,UK,Cheque
12:06:31,5/7/2026,5701484675,6305640575,1476,UK pounds,UK pounds,UK,UK,Cash Deposit
12:06:32,5/7/2026,9579837699,2138505015,5881.33,UK pounds,Dirham,UK,UAE,Cross-border
12:06:32,5/7/2026,6156834944,8678802420,21395.6,UK pounds,UK pounds,UK,UK,Credit card
12:06:39,5/7/2026,846741040,3474800855,9308.39,UK pounds,UK pounds,UK,UK,Debit card
12:06:40,5/7/2026,7155736136,1316458123,5736.64,UK pounds,Mexican Peso,UK,Mexico,Cross-border
12:06:41,5/7/2026,9835154318,8100777870,8724.49,UK pounds,UK pounds,UK,UK,Credit card
12:06:41,5/7/2026,9208494421,2813573977,273.91,UK pounds,UK pounds,UK,UK,Cash Deposit
12:06:43,5/7/2026,1378784400,8430883282,4935.58,UK pounds,Mexican Peso,UK,Mexico,Cross-border
12:06:47,5/7/2026,4678874499,3220735304,9735.47,UK pounds,UK pounds,UK,UK,Credit card
12:06:47,5/7/2026,9261836642,7080357663,13518.05,UK pounds,UK pounds,UK,UK,Debit card
12:06:49,5/7/2026,3656038300,9249516491,482.38,UK pounds,UK pounds,UK,UK,Debit card
12:06:54,5/7/2026,4622747128,4293580479,8902.15,UK pounds,UK pounds,UK,UK,ACH
12:06:55,5/7/2026,2986696745,113798945,825.57,UK pounds,UK pounds,UK,UK,ACH
12:06:57,5/7/2026,4167791718,7962827825,832.61,UK pounds,UK pounds,UK,UK,Debit card
12:06:58,5/7/2026,9599009457,2048840179,5195.86,UK pounds,UK pounds,UK,UK,Debit card
12:06:58,5/7/2026,7669236826,185269563,5637.44,UK pounds,UK pounds,UK,UK,Debit card
12:07:02,5/7/2026,9771467563,6077900993,1227.63,UK pounds,UK pounds,UK,UK,ACH
12:07:03,5/7/2026,2133070589,1377603863,14021.47,UK pounds,UK pounds,UK,UK,Cheque
12:07:05,5/7/2026,9975059059,7160736915,6674.52,UK pounds,UK pounds,UK,UK,ACH
12:07:06,5/7/2026,6867808693,4657854880,7285.58,UK pounds,UK pounds,UK,UK,Debit card
12:07:06,5/7/2026,7217633796,8368694306,175.45,UK pounds,UK pounds,UK,UK,Cheque
12:07:10,5/7/2026,2052847675,2254471770,1648.09,UK pounds,UK pounds,UK,UK,Credit card
12:07:15,5/7/2026,9282040297,9850207015,93367.86,UK pounds,UK pounds,UK,UK,Cheque
12:07:19,5/7/2026,5021785800,737679962,4555.33,UK pounds,UK pounds,UK,UK,Debit card
12:07:21,5/7/2026,8740272572,2828854769,6041.88,UK pounds,UK pounds,UK,UK,Cheque
12:07:22,5/7/2026,799188600,286855986,28447.05,UK pounds,UK pounds,UK,UK,Credit card
12:07:25,5/7/2026,747448835,8064916340,4884.58,UK pounds,UK pounds,UK,UK,Credit card
12:07:28,5/7/2026,2196677893,911722658,11416.75,Mexican Peso,UK pounds,Nigeria,UK,Cross-border
12:07:31,5/7/2026,2797271466,9599693960,9699.02,UK pounds,UK pounds,UK,UK,Cheque
12:07:32,5/7/2026,3709430533,7534701000,9161.87,UK pounds,UK pounds,UK,UK,Debit card
12:07:33,5/7/2026,3262760251,3695545812,20651.87,UK pounds,UK pounds,UK,UK,Debit card
12:07:35,5/7/2026,3614082527,7050565101,12368.18,UK pounds,UK pounds,UK,UK,Debit card
12:07:36,5/7/2026,9334364016,7892884492,5158.1,UK pounds,US dollar,UK,USA,Cross-border
12:07:39,5/7/2026,1701080414,6188396334,767.22,UK pounds,UK pounds,UK,UK,Credit card
12:07:42,5/7/2026,5174329652,4669499191,4155.08,UK pounds,UK pounds,UK,UK,Cheque
12:07:43,5/7/2026,3553120499,6565849821,334.41,UK pounds,UK pounds,UK,UK,Cash Withdrawal
12:07:52,5/7/2026,7669236826,7074900925,5990.52,UK pounds,UK pounds,UK,UK,Cheque
12:07:56,5/7/2026,9734083970,7577540230,7254.49,UK pounds,UK pounds,UK,UK,Credit card
12:07:57,5/7/2026,556697153,7732762685,1638.98,UK pounds,UK pounds,UK,UK,Cash Deposit
12:08:01,5/7/2026,8789318813,4873913778,2194.19,UK pounds,UK pounds,UK,UK,Cheque
12:08:01,5/7/2026,9599009457,7106391404,9945.27,UK pounds,Yen,UK,Japan,Cross-border
12:08:02,5/7/2026,5607688477,5858369125,9210.8,UK pounds,UK pounds,UK,UK,ACH
12:08:07,5/7/2026,34725151,3147078798,231.01,UK pounds,UK pounds,UK,UK,Cash Withdrawal
12:08:08,5/7/2026,8952177221,4447848214,8054.2,UK pounds,UK pounds,UK,UK,Credit card
12:08:11,5/7/2026,1043391543,429790152,288.01,UK pounds,UK pounds,UK,UK,Cheque
12:08:11,5/7/2026,1781823044,2959021633,10295.52,UK pounds,UK pounds,UK,UK,Credit card
12:08:17,5/7/2026,7570613743,2958361606,1879.64,UK pounds,UK pounds,UK,UK,Debit card
12:08:18,5/7/2026,1125567105,5359004631,78.72,UK pounds,UK pounds,UK,UK,Cash Withdrawal
12:08:19,5/7/2026,9534729015,8950761727,6877.12,UK pounds,UK pounds,UK,UK,Cheque
12:08:20,5/7/2026,1220646142,8172080174,7737.64,Pakistani rupee,UK pounds,Pakistan,UK,Cross-border
12:08:21,5/7/2026,3567089560,4547973270,6528.26,UK pounds,Euro,UK,Italy,Cross-border
12:08:26,5/7/2026,7155736136,1316458123,5712.75,UK pounds,Mexican Peso,UK,Mexico,Cross-border
12:08:28,5/7/2026,2318934240,9019995600,2126.83,UK pounds,UK pounds,UK,UK,Cheque
12:08:28,5/7/2026,9893340528,5628674969,6598.91,UK pounds,UK pounds,UK,UK,ACH
12:08:30,5/7/2026,2612483529,4336977506,21587.98,UK pounds,UK pounds,UK,UK,Credit card
12:08:32,5/7/2026,5982914936,4409725873,8340.26,UK pounds,UK pounds,UK,UK,Debit card
12:08:33,5/7/2026,8950910537,4649664002,310.73,UK pounds,UK pounds,UK,UK,Debit card
12:08:34,5/7/2026,7034893039,8503142785,2312.96,UK pounds,UK pounds,UK,UK,Debit card
12:08:35,5/7/2026,5550354567,6953672776,7785.78,Turkish lira,Mexican Peso,Turkey,Mexico,Cross-border
12:08:41,5/7/2026,7750136239,4348841083,612.41,UK pounds,UK pounds,UK,UK,Cheque
12:08:43,5/7/2026,9705974722,5929086146,1765.18,UK pounds,UK pounds,UK,UK,Credit card
12:08:45,5/7/2026,6541552727,8678069851,4718.41,Yen,UK pounds,UK,UK,Cheque
12:08:45,5/7/2026,3709430533,7534701000,9049.05,UK pounds,UK pounds,UK,UK,ACH
12:08:51,5/7/2026,2766513361,7449377244,438.4,UK pounds,UK pounds,UK,UK,Debit card
12:08:51,5/7/2026,7814060053,6444220418,9595.89,UK pounds,UK pounds,UK,UK,Cheque
12:08:52,5/7/2026,3614082527,1542761342,7351.14,UK pounds,UK pounds,UK,UK,Credit card
12:08:53,5/7/2026,2365007895,3353965610,7153.88,UK pounds,UK pounds,UK,UK,Cheque
12:08:54,5/7/2026,4758294964,8172080174,21033.41,UK pounds,UK pounds,UK,UK,Debit card
12:08:55,5/7/2026,7111052072,7802904807,504.87,UK pounds,UK pounds,UK,UK,ACH
12:08:55,5/7/2026,166274508,3704337866,548.86,UK pounds,UK pounds,UK,UK,Credit card
12:08:59,5/7/2026,7108762206,7441497212,3771.01,UK pounds,UK pounds,UK,UK,Cash Deposit
12:09:00,5/7/2026,5762423612,9066231296,77.19,UK pounds,UK pounds,UK,UK,Cash Withdrawal
12:09:01,5/7/2026,3614082527,3099235880,8967.85,UK pounds,UK pounds,UK,UK,Debit card
12:09:01,5/7/2026,4121324384,9281561360,22084.81,Euro,UK pounds,Spain,UK,Cross-border
12:09:02,5/7/2026,3549895554,297460494,73226.52,UK pounds,UK pounds,UK,UK,Debit card
12:09:03,5/7/2026,8987848252,4344045246,10011.35,UK pounds,Swiss franc,UK,Switzerland,Cross-border
12:09:03,5/7/2026,1490260385,1377603863,7359.65,UK pounds,UK pounds,UK,UK,Cheque
12:09:07,5/7/2026,2199795388,1377603863,9426.74,UK pounds,UK pounds,UK,UK,Debit card
12:09:07,5/7/2026,8543292650,1706802986,801.06,UK pounds,UK pounds,UK,UK,Cheque
12:09:10,5/7/2026,2654356017,2326178660,895.81,UK pounds,UK pounds,UK,UK,ACH
12:09:15,5/7/2026,1509536110,4972286009,225.23,UK pounds,UK pounds,UK,UK,Cash Withdrawal
12:09:17,5/7/2026,6607787314,7420366566,1137.3,UK pounds,UK pounds,UK,UK,Debit card
12:09:25,5/7/2026,4358383639,6953672776,7621.27,UK pounds,Mexican Peso,UK,Mexico,Cross-border
12:09:26,5/7/2026,3206452805,7095013899,115.55,UK pounds,UK pounds,UK,UK,Debit card
12:09:27,5/7/2026,6176860709,6310998580,2660.04,UK pounds,UK pounds,UK,UK,Cheque
12:09:28,5/7/2026,3613219601,3220735304,17559.98,UK pounds,UK pounds,UK,UK,Cheque
12:09:29,5/7/2026,1411365155,8342645228,4476.6,UK pounds,UK pounds,UK,UK,Cheque
12:09:38,5/7/2026,6082137562,4639888494,1650.37,UK pounds,UK pounds,UK,UK,Credit card
12:09:40,5/7/2026,1541722856,9353466862,2570.9,UK pounds,UK pounds,UK,UK,Cash Deposit
12:09:41,5/7/2026,1378784400,5224271258,16976.04,UK pounds,UK pounds,UK,UK,Cheque
12:09:41,5/7/2026,5571652530,5466123934,5672.85,UK pounds,UK pounds,UK,UK,Debit card
12:09:46,5/7/2026,8222885629,6286566139,52.28,UK pounds,UK pounds,UK,UK,Credit card
12:09:55,5/7/2026,3709430533,2002969578,6360.1,UK pounds,UK pounds,UK,UK,Cheque
12:10:08,5/7/2026,817212435,1811761608,1077.61,UK pounds,UK pounds,UK,UK,ACH
12:10:09,5/7/2026,1982710669,2138505015,7121.93,UK pounds,Dirham,UK,UAE,Cross-border
12:10:10,5/7/2026,9490679180,5103043844,6656.76,UK pounds,Naira,UK,Nigeria,Cross-border
12:10:10,5/7/2026,2527100295,8375121355,1584.41,UK pounds,UK pounds,UK,UK,Debit card
12:10:12,5/7/2026,6431038386,4336977506,12672.94,UK pounds,UK pounds,UK,UK,Debit card
12:10:12,5/7/2026,5102544036,5109623450,6893.58,UK pounds,UK pounds,UK,UK,Cheque
12:10:15,5/7/2026,4227185318,8894839430,346.72,UK pounds,UK pounds,UK,UK,ACH
12:10:24,5/7/2026,7669236826,3794172311,6985.6,UK pounds,UK pounds,UK,UK,ACH
12:10:26,5/7/2026,1497614989,8824436599,3713.43,UK pounds,UK pounds,UK,UK,Debit card
12:10:26,5/7/2026,6716795265,2394671007,2147.23,UK pounds,Albanian lek,UK,Albania,Cross-border
12:10:29,5/7/2026,9577602835,8681810638,1158.32,UK pounds,UK pounds,UK,UK,Debit card
12:10:30,5/7/2026,4223708607,6444220418,10539.84,UK pounds,UK pounds,UK,UK,ACH
12:10:31,5/7/2026,4636490823,6302621943,932.53,UK pounds,UK pounds,UK,UK,Credit card
12:10:35,5/7/2026,3709430533,1421203789,7971.47,UK pounds,UK pounds,UK,UK,Debit card
12:10:37,5/7/2026,2259167854,2560701510,496.73,UK pounds,UK pounds,UK,UK,Cash Deposit
12:10:39,5/7/2026,3109776919,5858369125,4489.32,UK pounds,UK pounds,UK,UK,ACH
12:10:41,5/7/2026,8235808958,3788972985,256.19,UK pounds,UK pounds,UK,UK,Credit card
12:10:41,5/7/2026,5508348233,6647888917,5585.37,UK pounds,UK pounds,UK,UK,Debit card
12:10:42,5/7/2026,3688525533,8678802420,22176.97,UK pounds,UK pounds,UK,UK,Cheque
12:10:48,5/7/2026,4223708607,6444220418,10417.44,UK pounds,UK pounds,UK,UK,Credit card
12:10:50,5/7/2026,3559909418,3107050889,4922.93,UK pounds,UK pounds,UK,UK,ACH
12:10:52,5/7/2026,105185176,7717401164,6996.78,UK pounds,UK pounds,UK,UK,Credit card
12:10:53,5/7/2026,2054223834,6034997194,5064.01,UK pounds,UK pounds,UK,UK,Cheque
12:10:53,5/7/2026,7669236826,7074900925,6021.61,UK pounds,UK pounds,UK,UK,Credit card
12:10:53,5/7/2026,2584559390,3066321263,18411.75,UK pounds,UK pounds,UK,UK,ACH
12:10:57,5/7/2026,6086421020,7141835964,8078.15,UK pounds,UK pounds,UK,UK,Credit card
12:10:57,5/7/2026,4978397216,8930559737,7251.59,UK pounds,UK pounds,UK,UK,Debit card
12:10:58,5/7/2026,8207246869,5628674969,6992.71,UK pounds,UK pounds,UK,UK,Credit card
12:11:00,5/7/2026,299782338,7742203807,326.41,UK pounds,UK pounds,UK,UK,ACH
12:11:04,5/7/2026,2047410771,6646502650,8056.52,UK pounds,Euro,UK,France,Cross-border
12:11:05,5/7/2026,4117755003,6646502650,8591.01,Indian rupee,Euro,UK,France,Cross-border
12:11:12,5/7/2026,5599249157,5904802925,695.72,UK pounds,UK pounds,UK,UK,Credit card
12:11:12,5/7/2026,9081133856,6444220418,9396.29,UK pounds,UK pounds,UK,UK,Cheque
12:11:13,5/7/2026,9575204551,7345303997,410.99,UK pounds,UK pounds,UK,UK,Debit card
12:11:17,5/7/2026,5790471849,378335393,2169.89,UK pounds,UK pounds,UK,UK,Debit card
12:11:17,5/7/2026,2365007895,3606979593,5055.66,UK pounds,UK pounds,UK,UK,Cheque
12:11:21,5/7/2026,5218904199,6646502650,6637.91,UK pounds,Euro,UK,France,Cross-border
12:11:23,5/7/2026,3580636597,5103043844,7524.92,UK pounds,Naira,UK,Nigeria,Cross-border
12:11:24,5/7/2026,6904668523,3540529623,9282.22,UK pounds,UK pounds,UK,UK,Cheque
12:11:25,5/7/2026,6340026575,5920472050,11.75,UK pounds,UK pounds,UK,UK,Cash Withdrawal
12:11:27,5/7/2026,4182571887,797997850,2964.32,UK pounds,UK pounds,UK,UK,Cheque
12:11:28,5/7/2026,1858089957,6470081575,125.25,UK pounds,UK pounds,UK,UK,Cash Withdrawal
12:11:32,5/7/2026,151323243,5703240025,2952.25,UK pounds,UK pounds,UK,UK,Cheque
12:11:34,5/7/2026,7096762618,5628674969,5133.87,UK pounds,UK pounds,UK,UK,Credit card
12:11:35,5/7/2026,8456279067,3889335486,14704.1,UK pounds,UK pounds,UK,UK,Credit card
12:11:37,5/7/2026,151158173,1493436023,21440.21,UK pounds,UK pounds,UK,UK,Debit card
12:11:39,5/7/2026,8548056122,2125903586,591.26,UK pounds,UK pounds,UK,UK,Cheque
12:11:40,5/7/2026,8456279067,8374633169,17332.36,UK pounds,UK pounds,UK,UK,Cheque
12:11:44,5/7/2026,9534729015,4787209426,12001.48,UK pounds,UK pounds,UK,UK,Debit card
12:11:44,5/7/2026,4512671582,4538008036,10866.87,UK pounds,UK pounds,UK,UK,ACH
12:11:46,5/7/2026,7204657487,3275026821,18930.54,UK pounds,UK pounds,UK,UK,ACH
12:11:50,5/7/2026,9995637068,5050358107,4623.52,UK pounds,UK pounds,UK,UK,Credit card
12:11:50,5/7/2026,406694508,4852591739,5965.67,UK pounds,UK pounds,UK,UK,ACH
12:11:53,5/7/2026,8893411850,9377382377,292.1,UK pounds,UK pounds,UK,UK,Credit card
12:11:55,5/7/2026,423981011,5266807955,5820.28,UK pounds,UK pounds,UK,UK,Cheque
12:11:56,5/7/2026,9103091955,6178486333,795.79,UK pounds,UK pounds,UK,UK,ACH
12:11:57,5/7/2026,7902870954,6195314229,96.75,UK pounds,UK pounds,UK,UK,ACH
12:11:59,5/7/2026,1682971748,5860465098,21409.95,UK pounds,UK pounds,UK,UK,Cheque
12:12:00,5/7/2026,1490260385,1377603863,7453.69,UK pounds,UK pounds,UK,UK,ACH
12:12:02,5/7/2026,8278374434,469404472,366.26,UK pounds,UK pounds,UK,UK,ACH
12:12:04,5/7/2026,6057444675,517441754,7043.43,UK pounds,UK pounds,UK,UK,Credit card
12:12:04,5/7/2026,6116657264,224176497,4600.11,UK pounds,UK pounds,UK,UK,Cheque
12:12:11,5/7/2026,5872512221,5255062394,247.92,UK pounds,UK pounds,UK,UK,Debit card
12:12:14,5/7/2026,1915450576,1020934931,5231.14,UK pounds,UK pounds,UK,UK,Cheque
12:12:14,5/7/2026,6185087731,8531285273,3342.95,UK pounds,UK pounds,UK,UK,Cheque
12:12:15,5/7/2026,9043015924,6660096827,2031.32,UK pounds,UK pounds,UK,UK,Cash Deposit
12:12:15,5/7/2026,8248826949,6855935396,7062.45,UK pounds,UK pounds,UK,UK,Credit card
12:12:16,5/7/2026,4383746166,379920258,2737.23,UK pounds,UK pounds,UK,UK,Cheque
