Time,Date,Sender_account,Receiver_account,Amount,Payment_currency,Received_currency,Sender_bank_location,Receiver_bank_location,Payment_type
13:58:39,5/7/2026,4920020885,3532524664,256.08,UK pounds,UK pounds,UK,UK,Cheque
13:58:40,5/7/2026,5079114409,6216917084,1792.83,UK pounds,UK pounds,UK,UK,ACH
13:58:41,5/7/2026,7774176446,6160604945,6145.06,UK pounds,UK pounds,UK,UK,Credit card
13:58:49,5/7/2026,703647888,1431561040,19875.44,UK pounds,UK pounds,UK,UK,Debit card
13:58:49,5/7/2026,5021785800,4135708880,7894.92,UK pounds,UK pounds,UK,UK,Credit card
13:58:49,5/7/2026,5402012266,4738710363,26979.62,UK pounds,UK pounds,UK,UK,Debit card
13:58:49,5/7/2026,4763305803,8172080174,7525.75,UK pounds,UK pounds,UK,UK,ACH
13:58:49,5/7/2026,3967122805,1493436023,5246.83,UK pounds,UK pounds,UK,UK,Cheque
13:58:51,5/7/2026,8854146908,9600420260,5141.39,UK pounds,UK pounds,UK,UK,Debit card
13:58:52,5/7/2026,2678253709,1818428378,14545.88,UK pounds,US dollar,UK,USA,Cross-border
13:58:58,5/7/2026,2365007895,2166082350,4675.2,UK pounds,UK pounds,UK,UK,Cheque
13:59:01,5/7/2026,9348189078,1296842778,1450.21,UK pounds,UK pounds,UK,UK,Debit card
13:59:02,5/7/2026,8992084779,37955440,113.16,UK pounds,UK pounds,UK,UK,ACH
13:59:03,5/7/2026,2824990926,5407690388,4773,UK pounds,UK pounds,UK,UK,Debit card
13:59:06,5/7/2026,1122741396,6529498875,6691.08,UK pounds,UK pounds,UK,UK,Credit card
13:59:11,5/7/2026,9440317379,2091006268,188.22,UK pounds,UK pounds,UK,UK,Credit card
13:59:11,5/7/2026,9124475264,7144771565,18.32,UK pounds,UK pounds,UK,UK,Credit card
13:59:12,5/7/2026,6726011110,4315686440,1375.24,UK pounds,UK pounds,UK,UK,Credit card
13:59:12,5/7/2026,9536387399,4256941663,5423.19,UK pounds,UK pounds,UK,UK,Cheque
13:59:13,5/7/2026,7343374794,1362100496,909.42,UK pounds,UK pounds,UK,UK,Credit card
13:59:17,5/7/2026,3613219601,3220735304,17405.96,UK pounds,UK pounds,UK,UK,Credit card
13:59:18,5/7/2026,2126388140,5568678767,618.99,UK pounds,UK pounds,UK,UK,Cheque
13:59:18,5/7/2026,5444712556,7199625988,9162.53,UK pounds,UK pounds,UK,UK,ACH
13:59:19,5/7/2026,3751230784,8660747923,54496.38,UK pounds,UK pounds,UK,UK,Debit card
13:59:19,5/7/2026,8187481126,7103036993,3197.99,UK pounds,UK pounds,UK,UK,Cash Deposit
13:59:21,5/7/2026,3614082527,4917300261,6107.28,UK pounds,UK pounds,UK,UK,ACH
13:59:21,5/7/2026,538730932,4493314988,2104.07,UK pounds,UK pounds,UK,UK,Debit card
13:59:30,5/7/2026,6717960462,5603364902,28684.62,UK pounds,UK pounds,UK,UK,Debit card
13:59:30,5/7/2026,2826317502,4270865741,4870.77,UK pounds,UK pounds,UK,UK,Cheque
13:59:30,5/7/2026,5066571839,5047612238,117.63,UK pounds,UK pounds,UK,UK,Cash Deposit
13:59:35,5/7/2026,9312861244,409707192,24428.86,UK pounds,UK pounds,UK,UK,Cheque
13:59:36,5/7/2026,3923048808,8650919435,1017.32,UK pounds,UK pounds,UK,UK,ACH
13:59:38,5/7/2026,4972689673,2542398564,1218.07,UK pounds,UK pounds,UK,UK,Credit card
13:59:41,5/7/2026,4077353464,5585446951,124.39,UK pounds,UK pounds,UK,UK,Credit card
13:59:47,5/7/2026,1915450576,5162401694,10445.1,UK pounds,UK pounds,UK,UK,Debit card
13:59:49,5/7/2026,2365007895,5042424090,10417.01,UK pounds,UK pounds,UK,UK,ACH
13:59:51,5/7/2026,602348327,6034997194,7382.3,Euro,UK pounds,Spain,UK,Cross-border
13:59:52,5/7/2026,675669049,4348868412,7273.12,Swiss franc,UK pounds,UK,UK,Credit card
13:59:55,5/7/2026,9746384104,8292743930,13024.21,UK pounds,UK pounds,UK,UK,Cheque
13:59:58,5/7/2026,9734083970,7428731807,5070.84,UK pounds,Yen,UK,UK,ACH
13:59:58,5/7/2026,7758268667,3795566341,6219.53,UK pounds,UK pounds,UK,UK,Cheque
14:00:01,5/7/2026,1491989064,2482957386,26823.5,UK pounds,UK pounds,UK,UK,Debit card
14:00:02,5/7/2026,7630213932,5714240543,631.04,UK pounds,UK pounds,UK,UK,Cash Deposit
14:00:04,5/7/2026,2257253852,7146046579,12331.02,UK pounds,UK pounds,UK,UK,Cheque
14:00:05,5/7/2026,7756271379,3559355150,3123.7,UK pounds,UK pounds,UK,UK,Debit card
14:00:06,5/7/2026,6465379597,4804843547,9751.37,UK pounds,UK pounds,UK,UK,Cheque
14:00:06,5/7/2026,5354297720,5628674969,8515.56,Mexican Peso,UK pounds,Mexico,UK,Cross-border
14:00:07,5/7/2026,4209680242,2415599111,14982.77,UK pounds,UK pounds,UK,UK,Credit card
14:00:08,5/7/2026,3440654296,8172080174,5617.21,UK pounds,UK pounds,UK,UK,Cheque
14:00:12,5/7/2026,8836701826,8663189295,10790.88,UK pounds,Yen,UK,Japan,Cross-border
14:00:27,5/7/2026,5982914936,9386007080,9034.66,UK pounds,UK pounds,UK,UK,ACH
14:00:29,5/7/2026,5021785800,5064372260,10092.04,UK pounds,UK pounds,UK,UK,Debit card
14:00:30,5/7/2026,2797271466,9268354965,5091.18,UK pounds,UK pounds,UK,UK,Cheque
14:00:33,5/7/2026,8611925503,8702346756,7990.61,UK pounds,UK pounds,UK,UK,Cheque
14:00:33,5/7/2026,4095587231,16066429,21510.6,UK pounds,Euro,UK,Germany,Cross-border
14:00:35,5/7/2026,9541087936,4432690383,7869.28,UK pounds,UK pounds,UK,UK,Cheque
14:00:36,5/7/2026,3614082527,3099235880,8894.13,UK pounds,UK pounds,UK,UK,Cheque
14:00:38,5/7/2026,511037666,8678802420,8580.62,UK pounds,UK pounds,UK,UK,Credit card
14:00:41,5/7/2026,4344759414,2138505015,10122.81,UK pounds,Dirham,UK,UAE,Cross-border
14:00:42,5/7/2026,109525315,8518184956,38943.18,UK pounds,UK pounds,UK,UK,Credit card
14:00:47,5/7/2026,4717777592,6006732709,2138.46,UK pounds,UK pounds,UK,UK,ACH
14:00:49,5/7/2026,4270545621,6455925177,7601.36,UK pounds,UK pounds,UK,UK,Credit card
14:00:50,5/7/2026,3475449069,2421425462,4494.26,UK pounds,UK pounds,UK,UK,Debit card
14:00:51,5/7/2026,6086421020,6624920676,6173.86,UK pounds,UK pounds,UK,UK,Credit card
14:00:52,5/7/2026,9737815066,4293580479,11069.12,UK pounds,UK pounds,UK,UK,ACH
14:00:54,5/7/2026,2576623544,621060264,10659.29,UK pounds,UK pounds,UK,UK,ACH
14:00:55,5/7/2026,5218904199,6646502650,6703.62,UK pounds,Euro,UK,France,Cross-border
14:00:59,5/7/2026,4678874499,3220735304,9754.11,UK pounds,UK pounds,UK,UK,Credit card
14:00:59,5/7/2026,2797271466,4528663768,7512.9,UK pounds,UK pounds,UK,UK,Cheque
14:01:01,5/7/2026,3709430533,8716511495,9576.63,UK pounds,UK pounds,UK,UK,Credit card
14:01:02,5/7/2026,8456279067,8078722188,10116.87,UK pounds,UK pounds,UK,UK,Cheque
14:01:02,5/7/2026,1088200294,191156838,1582.58,UK pounds,UK pounds,UK,UK,Cash Deposit
14:01:10,5/7/2026,7060433286,7160736915,5070.88,UK pounds,UK pounds,UK,UK,Credit card
14:01:12,5/7/2026,400579639,6744500013,106.17,UK pounds,UK pounds,UK,UK,Credit card
14:01:12,5/7/2026,5297253641,8330529899,2225.84,UK pounds,UK pounds,UK,UK,Debit card
14:01:13,5/7/2026,4143453021,180359752,13457.48,UK pounds,UK pounds,UK,UK,Debit card
14:01:14,5/7/2026,2837695520,4878978810,698.55,UK pounds,UK pounds,UK,UK,Debit card
14:01:17,5/7/2026,9254992785,6661043129,7579.78,UK pounds,UK pounds,UK,UK,Cheque
14:01:20,5/7/2026,3894781714,8172080174,5485.38,UK pounds,UK pounds,UK,UK,ACH
14:01:29,5/7/2026,7021336271,8518184956,5030.46,UK pounds,UK pounds,UK,UK,ACH
14:01:30,5/7/2026,6086421020,1253036863,23614.83,UK pounds,Mexican Peso,UK,Mexico,Cross-border
14:01:34,5/7/2026,3864734019,3348723692,1569.04,UK pounds,UK pounds,UK,UK,ACH
14:01:36,5/7/2026,1298071427,645183952,6876.28,UK pounds,UK pounds,UK,UK,Cheque
14:01:40,5/7/2026,1973127846,3138327572,141.7,Mexican Peso,UK pounds,UK,UK,ACH
14:01:40,5/7/2026,9734650784,5047593235,1847.19,UK pounds,UK pounds,UK,UK,ACH
14:01:42,5/7/2026,4568481423,6589378502,14138.2,UK pounds,UK pounds,UK,UK,Debit card
14:01:45,5/7/2026,4090925094,3851067952,254.01,UK pounds,UK pounds,UK,UK,Debit card
14:01:49,5/7/2026,1670948762,6444220418,17774.01,UK pounds,UK pounds,UK,UK,Credit card
14:01:49,5/7/2026,2365007895,8015553278,6874.29,UK pounds,UK pounds,UK,UK,Credit card
14:01:51,5/7/2026,2869450762,2193040503,1438.11,UK pounds,Euro,UK,Germany,Cross-border
14:01:53,5/7/2026,2972193348,5103043844,6470.34,UK pounds,Naira,UK,Nigeria,Cross-border
14:01:57,5/7/2026,582717708,7892884492,17940.19,UK pounds,US dollar,UK,USA,Cross-border
14:01:59,5/7/2026,7617315686,9142843211,1622.23,UK pounds,UK pounds,UK,UK,Credit card
14:02:01,5/7/2026,6127879172,7602270505,694.09,UK pounds,UK pounds,UK,UK,ACH
14:02:01,5/7/2026,7012967496,6855935396,5484.57,UK pounds,UK pounds,UK,UK,Cheque
14:02:02,5/7/2026,3411753947,4539623506,874.88,UK pounds,UK pounds,UK,UK,Credit card
14:02:03,5/7/2026,2671456948,8673917867,9594.74,UK pounds,UK pounds,UK,UK,ACH
14:02:04,5/7/2026,924968370,5973346465,3469.4,UK pounds,UK pounds,UK,UK,ACH
14:02:10,5/7/2026,7421451752,6790400322,11905.34,UK pounds,UK pounds,UK,UK,Cheque
14:02:11,5/7/2026,9807807108,4515093207,1583.64,UK pounds,UK pounds,UK,UK,Cash Deposit
14:02:11,5/7/2026,5313080705,5807056513,2440.89,UK pounds,UK pounds,UK,UK,Cash Deposit
14:02:11,5/7/2026,3846724104,3066321263,7500.66,UK pounds,UK pounds,UK,UK,Debit card
14:02:13,5/7/2026,4103180751,8737110627,1550.36,UK pounds,UK pounds,UK,UK,Cheque
14:02:17,5/7/2026,4353995266,6646502650,5173.4,UK pounds,Euro,UK,France,Cross-border
14:02:18,5/7/2026,4525246031,3155222347,251.49,UK pounds,UK pounds,UK,UK,Debit card
14:02:22,5/7/2026,7293565263,2499071595,446.21,UK pounds,UK pounds,UK,UK,Cash Deposit
14:02:24,5/7/2026,9746384104,6973117783,4609.86,UK pounds,Mexican Peso,UK,Mexico,Cross-border
14:02:24,5/7/2026,3050015080,3706844167,58.62,UK pounds,UK pounds,UK,UK,Cash Withdrawal
14:02:27,5/7/2026,6116657264,1509953998,7895.03,UK pounds,UK pounds,UK,UK,Credit card
14:02:32,5/7/2026,4330799930,3633153404,375.04,UK pounds,UK pounds,UK,UK,ACH
14:02:37,5/7/2026,4473647189,7892884492,11933.54,UK pounds,US dollar,UK,USA,Cross-border
14:02:38,5/7/2026,1088949328,6444220418,4741.24,UK pounds,UK pounds,UK,UK,Debit card
14:02:40,5/7/2026,136050916,2534644942,5953.78,UK pounds,Euro,UK,France,Cross-border
14:02:43,5/7/2026,4136537011,1194128142,15606,UK pounds,UK pounds,UK,UK,Debit card
14:02:43,5/7/2026,1706196950,3695545812,4874.06,UK pounds,UK pounds,UK,UK,ACH
14:02:45,5/7/2026,7168988566,9789578277,423.67,UK pounds,UK pounds,UK,UK,Debit card
14:02:50,5/7/2026,1526403963,1086374823,31667.49,UK pounds,UK pounds,UK,UK,ACH
14:02:51,5/7/2026,2972193348,5103043844,6468.39,UK pounds,Naira,UK,Nigeria,Cross-border
14:02:53,5/7/2026,5141977196,632062521,11800.1,UK pounds,UK pounds,UK,UK,ACH
14:02:55,5/7/2026,9124494911,9438894739,4167.91,Albanian lek,UK pounds,UK,UK,Cash Deposit
14:02:56,5/7/2026,6370368761,6065166589,202.93,UK pounds,UK pounds,UK,UK,Cheque
14:02:58,5/7/2026,9534729015,7689295746,5356.5,UK pounds,UK pounds,UK,UK,Cheque
14:03:03,5/7/2026,1915450576,2877524268,6338.63,UK pounds,UK pounds,UK,UK,Credit card
14:03:04,5/7/2026,7669236826,4294761058,7368.88,UK pounds,Euro,UK,Austria,Cross-border
14:03:10,5/7/2026,1483277195,4320287485,9418.91,UK pounds,UK pounds,UK,UK,Debit card
14:03:15,5/7/2026,3571106053,9410909154,934.35,UK pounds,UK pounds,UK,UK,Debit card
14:03:16,5/7/2026,4445307770,7892884492,8989.69,UK pounds,US dollar,UK,USA,Cross-border
14:03:20,5/7/2026,3748489503,8827542129,198.01,UK pounds,UK pounds,UK,UK,Debit card
14:03:22,5/7/2026,1981026325,5076955556,12550.91,UK pounds,UK pounds,UK,UK,Cheque
14:03:35,5/7/2026,3302018051,187895276,5915.99,UK pounds,UK pounds,UK,UK,Cheque
14:03:36,5/7/2026,2745587504,6889441933,3396.1,UK pounds,UK pounds,UK,UK,Cheque
14:03:41,5/7/2026,6606910149,3405588224,105.88,UK pounds,UK pounds,UK,UK,Cash Withdrawal
14:03:42,5/7/2026,843888715,9562186135,1765.45,UK pounds,UK pounds,UK,UK,Debit card
14:03:42,5/7/2026,1597507543,7800597966,45.95,UK pounds,UK pounds,UK,UK,Cash Withdrawal
14:03:44,5/7/2026,5648718332,6444220418,11323.68,UK pounds,UK pounds,UK,UK,ACH
14:03:47,5/7/2026,5894860557,2077414252,504724.12,UK pounds,UK pounds,UK,UK,ACH
14:03:48,5/7/2026,6401579612,8678802420,10609.65,UK pounds,UK pounds,UK,UK,Cheque
14:03:49,5/7/2026,5084461027,6953672776,9485.83,UK pounds,Mexican Peso,UK,Mexico,Cross-border
14:03:50,5/7/2026,2218014074,991108020,13551.36,UK pounds,UK pounds,UK,UK,Debit card
14:03:54,5/7/2026,5628974687,2803251649,67530.48,UK pounds,UK pounds,UK,UK,Credit card
14:03:55,5/7/2026,4991853308,6432729715,1111.28,UK pounds,UK pounds,UK,UK,ACH
14:03:56,5/7/2026,9588577727,3220735304,8007.9,UK pounds,UK pounds,UK,UK,Debit card
14:03:56,5/7/2026,6303992479,5628674969,13251.88,UK pounds,UK pounds,UK,UK,ACH
14:03:57,5/7/2026,6210735085,7013165944,2942.78,UK pounds,UK pounds,UK,UK,ACH
14:03:58,5/7/2026,3345960944,4123069329,6489.11,UK pounds,UK pounds,UK,UK,Credit card
14:04:04,5/7/2026,109525315,8518184956,38654.66,UK pounds,UK pounds,UK,UK,Credit card
14:04:04,5/7/2026,9757832519,4418575196,1587.65,UK pounds,UK pounds,UK,UK,Debit card
14:04:05,5/7/2026,8456279067,2341493832,7897.54,UK pounds,UK pounds,UK,UK,Credit card
14:04:05,5/7/2026,9767764025,6527493202,1497.05,UK pounds,UK pounds,UK,UK,Debit card
14:04:07,5/7/2026,7501327339,8562263055,6233.46,UK pounds,UK pounds,UK,UK,ACH
14:04:09,5/7/2026,2797271466,9982628328,7273.87,UK pounds,UK pounds,UK,UK,Credit card
14:04:10,5/7/2026,2293047645,7673088391,329.58,Naira,UK pounds,Nigeria,UK,Cross-border
14:04:13,5/7/2026,8987160101,7611020824,359.92,UK pounds,UK pounds,UK,UK,Debit card
14:04:14,5/7/2026,1216395576,8153976306,1497.61,UK pounds,UK pounds,UK,UK,Cheque
14:04:15,5/7/2026,5263982631,7080357663,27442.6,Yen,UK pounds,Japan,UK,Cross-border
14:04:18,5/7/2026,60640744,5341008723,1590.5,UK pounds,UK pounds,UK,UK,Cash Deposit
14:04:25,5/7/2026,7669236826,9544469020,7287.7,UK pounds,UK pounds,UK,UK,Cheque
14:04:25,5/7/2026,4463649252,5011895286,6564.96,UK pounds,UK pounds,UK,UK,Credit card
14:04:27,5/7/2026,5489618609,2387281294,2044.99,UK pounds,UK pounds,UK,UK,Cheque
14:04:27,5/7/2026,8203229522,7963107269,8594.81,UK pounds,UK pounds,UK,UK,Debit card
14:04:28,5/7/2026,1239577273,4336977506,7970.29,UK pounds,UK pounds,UK,UK,ACH
14:04:29,5/7/2026,7920064384,9132886451,471.54,UK pounds,UK pounds,UK,UK,Credit card
14:04:29,5/7/2026,2365007895,5042424090,10589.05,UK pounds,UK pounds,UK,UK,ACH
14:04:31,5/7/2026,7758268667,7778416970,7235.67,UK pounds,UK pounds,UK,UK,Debit card
14:04:33,5/7/2026,677914604,9165128551,1510.11,UK pounds,UK pounds,UK,UK,Credit card
14:04:34,5/7/2026,5982914936,6615626527,22088.25,UK pounds,UK pounds,UK,UK,Debit card
14:04:37,5/7/2026,5183637991,1660853759,946.06,UK pounds,UK pounds,UK,UK,Credit card
14:04:40,5/7/2026,806476926,1377603863,14017.46,UK pounds,UK pounds,UK,UK,Cheque
14:04:44,5/7/2026,3266580283,7273696755,3404.14,UK pounds,UK pounds,UK,UK,Cheque
14:04:51,5/7/2026,5545052233,8499690329,166.38,UK pounds,UK pounds,UK,UK,Cash Withdrawal
14:04:51,5/7/2026,4859639903,5814282290,453.13,UK pounds,UK pounds,UK,UK,Credit card
14:04:53,5/7/2026,5184963234,1277775819,1144.59,UK pounds,UK pounds,UK,UK,Debit card
14:04:55,5/7/2026,2655552102,5628674969,14582.09,UK pounds,UK pounds,UK,UK,Debit card
14:04:57,5/7/2026,5742417996,4234027508,7943.36,UK pounds,UK pounds,UK,UK,ACH
14:05:00,5/7/2026,9599009457,8402697545,12859.33,UK pounds,UK pounds,UK,UK,Debit card
14:05:02,5/7/2026,3452368468,8619713223,14199.79,UK pounds,UK pounds,UK,UK,Cheque
14:05:04,5/7/2026,5544372349,621060264,12189.07,UK pounds,UK pounds,UK,UK,Credit card
14:05:04,5/7/2026,4111999698,5508616860,1541.5,UK pounds,UK pounds,UK,UK,Credit card
14:05:04,5/7/2026,304952273,5575967113,2788.32,UK pounds,UK pounds,UK,UK,Credit card
14:05:08,5/7/2026,7036019108,5858369125,6851.86,UK pounds,UK pounds,UK,UK,ACH
14:05:08,5/7/2026,1996835505,7328937805,9936.3,UK pounds,UK pounds,UK,UK,Cheque
14:05:09,5/7/2026,3205409503,7779709330,3925.89,US dollar,UK pounds,USA,UK,Cross-border
14:05:10,5/7/2026,3952347143,7892884492,8737.95,UK pounds,US dollar,UK,USA,Cross-border
14:05:11,5/7/2026,1365245330,9640187662,444.78,UK pounds,UK pounds,UK,UK,Debit card
14:05:11,5/7/2026,7935557854,4896624094,2173.51,UK pounds,Euro,UK,Germany,Cross-border
14:05:12,5/7/2026,4788148990,8136641177,1317.41,UK pounds,UK pounds,UK,UK,Cheque
14:05:12,5/7/2026,8441492491,7947587583,4412.52,UK pounds,UK pounds,UK,UK,Debit card
14:05:12,5/7/2026,6354136969,7080357663,19797.92,UK pounds,UK pounds,UK,UK,Cheque
14:05:15,5/7/2026,1615142471,6034997194,5756.45,Albanian lek,UK pounds,Albania,UK,Cross-border
14:05:17,5/7/2026,2790502538,1832375861,9341.12,UK pounds,UK pounds,UK,UK,Debit card
14:05:18,5/7/2026,3140372565,663212034,2315.38,UK pounds,UK pounds,UK,UK,ACH
14:05:24,5/7/2026,3144426548,818830460,773.97,UK pounds,UK pounds,UK,UK,Debit card
14:05:28,5/7/2026,778474018,6034997194,15628.47,UK pounds,UK pounds,UK,UK,Cheque
14:05:35,5/7/2026,158969641,5073968918,2698.91,UK pounds,UK pounds,UK,UK,Debit card
14:05:35,5/7/2026,1424693007,6559860014,2521.63,UK pounds,UK pounds,UK,UK,Cheque
14:05:38,5/7/2026,5019961553,5466123934,8444.59,UK pounds,UK pounds,UK,UK,Credit card
14:05:48,5/7/2026,3711017685,5896180453,11010.62,UK pounds,UK pounds,UK,UK,Cheque
14:05:49,5/7/2026,3510078932,8841984234,8137.56,UK pounds,UK pounds,UK,UK,Credit card
14:05:49,5/7/2026,2797271466,5633100295,8696.25,UK pounds,UK pounds,UK,UK,Debit card
14:05:50,5/7/2026,3614082527,7050565101,12472.17,UK pounds,UK pounds,UK,UK,Credit card
14:05:50,5/7/2026,7421451752,2376022691,4802.72,UK pounds,UK pounds,UK,UK,Credit card
14:05:51,5/7/2026,7501327339,1073749339,15818.8,UK pounds,UK pounds,UK,UK,Cheque
14:05:58,5/7/2026,144148532,6770825970,19176.88,UK pounds,UK pounds,UK,UK,Credit card
14:06:05,5/7/2026,4855546080,9113167064,15360.93,UK pounds,UK pounds,UK,UK,ACH
14:06:07,5/7/2026,1551228889,9105769228,5932,UK pounds,UK pounds,UK,UK,Cheque
14:06:08,5/7/2026,9147775163,9516378543,81.51,UK pounds,UK pounds,UK,UK,Cash Withdrawal
14:06:14,5/7/2026,3661955783,1899499788,42541.03,UK pounds,UK pounds,UK,UK,Cheque
14:06:21,5/7/2026,9296204139,8494600637,6059.16,UK pounds,UK pounds,UK,UK,ACH
14:06:27,5/7/2026,8407702990,1320927231,11107.99,UK pounds,UK pounds,UK,UK,Cheque
14:06:27,5/7/2026,6541552727,8678069851,4818.6,UK pounds,UK pounds,UK,UK,ACH
14:06:28,5/7/2026,2365007895,5866348729,16061.94,UK pounds,UK pounds,UK,UK,Credit card
14:06:30,5/7/2026,6909330077,3207496098,652.43,UK pounds,UK pounds,UK,UK,Debit card
14:06:31,5/7/2026,1708796825,4593519952,1113.65,UK pounds,UK pounds,UK,UK,Debit card
14:06:32,5/7/2026,4119450931,2177761081,646.69,UK pounds,UK pounds,UK,UK,Cash Deposit
14:06:38,5/7/2026,3709430533,1421203789,7962.04,UK pounds,UK pounds,UK,UK,Debit card
14:06:40,5/7/2026,8766769999,3958280082,13795.21,UK pounds,UK pounds,UK,UK,Debit card
14:06:40,5/7/2026,7323084173,7080357663,18103.06,UK pounds,UK pounds,UK,UK,ACH
14:06:43,5/7/2026,2365007895,4301159904,5671.45,UK pounds,UK pounds,UK,UK,ACH
14:06:47,5/7/2026,8533172238,5659528867,232.31,UK pounds,UK pounds,UK,UK,Cheque
14:06:49,5/7/2026,3080888596,1951754169,4801.89,UK pounds,UK pounds,UK,UK,ACH
14:06:51,5/7/2026,6904668523,9136460589,13924.83,UK pounds,UK pounds,UK,UK,Debit card
14:06:56,5/7/2026,9810891111,9728487540,7978.15,UK pounds,UK pounds,UK,UK,Credit card
14:06:57,5/7/2026,4264806366,2056828650,335,UK pounds,UK pounds,UK,UK,ACH
14:06:58,5/7/2026,3510078932,651572065,9311.51,UK pounds,UK pounds,UK,UK,Credit card
14:07:01,5/7/2026,8730244405,7080357663,6725.18,UK pounds,UK pounds,UK,UK,Cheque
14:07:02,5/7/2026,1409868025,5273744242,6634.12,UK pounds,UK pounds,UK,UK,Debit card
14:07:03,5/7/2026,7074098867,1122754671,19311.51,UK pounds,UK pounds,UK,UK,Credit card
14:07:06,5/7/2026,2826317502,4270865741,4833.52,UK pounds,UK pounds,UK,UK,Cheque
14:07:06,5/7/2026,4652896235,7080357663,5836.77,UK pounds,UK pounds,UK,UK,ACH
14:07:07,5/7/2026,6660473040,8212818798,8477.17,UK pounds,UK pounds,UK,UK,Debit card
14:07:09,5/7/2026,9450607514,8172080174,6812.95,UK pounds,UK pounds,UK,UK,Debit card
14:07:11,5/7/2026,2072285984,3758422333,4573.51,UK pounds,UK pounds,UK,UK,Credit card
14:07:13,5/7/2026,1526487978,6526082094,2368.17,UK pounds,UK pounds,UK,UK,Credit card
14:07:14,5/7/2026,9445269520,1218178203,5778.62,UK pounds,UK pounds,UK,UK,Cash Deposit
14:07:15,5/7/2026,3709430533,2002969578,6401.51,UK pounds,UK pounds,UK,UK,ACH
14:07:16,5/7/2026,7240386948,2904327648,357.16,UK pounds,UK pounds,UK,UK,ACH
14:07:17,5/7/2026,831298072,3042740013,5080.92,US dollar,UK pounds,UK,UK,ACH
14:07:20,5/7/2026,4851909377,1536739631,4791.01,UK pounds,UK pounds,UK,UK,Cash Deposit
14:07:24,5/7/2026,8177127544,5363117119,19903.11,UK pounds,Naira,UK,UK,Debit card
14:07:25,5/7/2026,7539982502,2138505015,5069.62,UK pounds,Dirham,UK,UAE,Cross-border
14:07:27,5/7/2026,1946099401,845932827,1366.08,UK pounds,UK pounds,UK,UK,ACH
14:07:28,5/7/2026,5992929221,4741545115,628.29,UK pounds,UK pounds,UK,UK,Credit card
14:07:30,5/7/2026,8687407314,1493436023,20748.01,UK pounds,UK pounds,UK,UK,Debit card
14:07:36,5/7/2026,2576623544,621060264,10619.85,UK pounds,UK pounds,UK,UK,Credit card
14:07:37,5/7/2026,3057117609,4173195094,11768.16,UK pounds,UK pounds,UK,UK,Debit card
14:07:38,5/7/2026,3810634422,9600420260,6151.03,UK pounds,UK pounds,UK,UK,Debit card
14:07:42,5/7/2026,5345734817,4270865741,7004.66,UK pounds,UK pounds,UK,UK,Debit card
14:07:42,5/7/2026,8386202710,9229304564,18867.48,UK pounds,UK pounds,UK,UK,Cheque
14:07:43,5/7/2026,5126390175,8518184956,5799.54,UK pounds,UK pounds,UK,UK,ACH
14:07:46,5/7/2026,237682274,5109623450,7118.81,UK pounds,UK pounds,UK,UK,Cheque
14:07:48,5/7/2026,5316799267,6803235610,993.29,UK pounds,UK pounds,UK,UK,Debit card
14:07:48,5/7/2026,1388172926,7928405925,903.43,UK pounds,UK pounds,UK,UK,ACH
14:07:49,5/7/2026,1820824817,1936462079,2180.04,UK pounds,UK pounds,UK,UK,Cheque
14:07:52,5/7/2026,7789432460,3417067765,9040.65,UK pounds,Moroccan dirham,UK,Morocco,Cross-border
14:07:55,5/7/2026,7239180502,8673917867,7050.22,UK pounds,UK pounds,UK,UK,Cheque
14:07:57,5/7/2026,6401579612,8678802420,10667.59,UK pounds,UK pounds,UK,UK,Credit card
14:07:57,5/7/2026,5363364893,2964607986,7828.16,UK pounds,Euro,UK,France,Cross-border
14:07:58,5/7/2026,7759451467,6534409879,2475.81,UK pounds,UK pounds,UK,UK,ACH
14:08:00,5/7/2026,1644729543,8160295994,1908.67,UK pounds,UK pounds,UK,UK,Credit card
14:08:04,5/7/2026,2446822729,5708936901,5057.09,UK pounds,UK pounds,UK,UK,Debit card
14:08:04,5/7/2026,2736859177,7733987506,301.86,UK pounds,UK pounds,UK,UK,Debit card
14:08:11,5/7/2026,4121324384,3732455271,9674.27,Euro,UK pounds,Spain,UK,Cross-border
14:08:12,5/7/2026,3510078932,2436228903,7116.45,UK pounds,Mexican Peso,UK,Mexico,Cross-border
14:08:18,5/7/2026,8413340671,2138505015,6726.22,UK pounds,Dirham,UK,UAE,Cross-border
14:08:18,5/7/2026,2416180733,8441589829,368.15,UK pounds,UK pounds,UK,UK,Credit card
14:08:22,5/7/2026,8952177221,6424463145,12607.29,UK pounds,UK pounds,UK,UK,ACH
14:08:25,5/7/2026,810154078,921857264,1790.47,Pakistani rupee,UK pounds,UK,UK,Cheque
14:08:31,5/7/2026,4941016574,5103043844,16078.18,UK pounds,Naira,UK,Nigeria,Cross-border
14:08:31,5/7/2026,2618676189,1947491599,8338.53,UK pounds,UK pounds,UK,UK,ACH
14:08:37,5/7/2026,8912772142,9393752443,11505.82,UK pounds,UK pounds,UK,UK,Debit card
14:08:39,5/7/2026,4973818872,6720648949,1456.07,UK pounds,UK pounds,UK,UK,Cheque
14:08:39,5/7/2026,581778780,5466123934,5303.52,UK pounds,UK pounds,UK,UK,ACH
14:08:43,5/7/2026,5321651029,8749215628,19918.62,UK pounds,UK pounds,UK,UK,Debit card
14:08:45,5/7/2026,9734083970,6917865488,13717.89,UK pounds,UK pounds,UK,UK,Cheque
